emp_no,first_name,last_name,title,from_date,to_date
279115,Maren,DuCasse,Assistant Engineer,1997-11-29,1998-11-29
214427,Peer,Molberg,Senior Engineer,1996-11-17,1997-11-17
89048,Otmar,Birjandi,Assistant Engineer,1985-03-23,1986-03-23
426228,Supot,Badache,Senior Engineer,1996-08-17,1997-08-17
416892,Shooichi,Vandervoorde,Assistant Engineer,1996-08-16,1997-08-16
89346,Mansur,Comyn,Senior Staff,1999-08-31,2000-08-30
18810,Taiji,Jarecki,Senior Staff,1991-06-27,1992-06-26
230287,Renny,Alameldin,Technique Leader,1997-09-28,1998-09-28
63294,Tetsushi,Tanemo,Technique Leader,1997-03-01,1998-03-01
239244,Abdulla,Kitai,Assistant Engineer,1987-02-20,1988-02-20
81545,Larisa,Kornyak,Engineer,1996-03-10,1997-03-10
444099,Kousuke,Worfolk,Technique Leader,1988-03-22,1989-03-22
450475,Saeed,Bahl,Technique Leader,1991-01-29,1992-01-29
243018,Bowen,Deverell,Senior Staff,1998-12-27,1999-12-27
227899,Garnik,Luce,Staff,1998-09-15,1999-09-15
250452,Alexius,Plavsic,Assistant Engineer,2000-01-17,2001-01-16
282862,Chenxi,Pusterhofer,Staff,1996-06-02,1997-06-02
71745,Adil,Laventhal,Senior Staff,1992-05-13,1993-05-13
419099,Heon,Broomell,Technique Leader,1998-05-06,1999-05-06
467176,Przemyslawa,Borovoy,Engineer,1993-06-18,1994-06-18
296621,Bokyung,Plump,Staff,1986-07-05,1987-07-05
450421,Selwyn,Munoz,Senior Engineer,1989-07-05,1990-07-05
296962,Wilmer,Luke,Staff,1987-02-13,1988-02-13
282547,Nahum,Codenie,Engineer,1999-06-14,2000-06-13
264626,Noritoshi,Bakhtari,Senior Staff,1993-02-03,1994-02-03
442312,Zengping,Cusworth,Engineer,1991-06-07,1992-06-06
226216,Giordano,Gini,Engineer,1993-08-14,1994-08-14
36733,Uma,Reinhard,Technique Leader,1997-11-01,1998-11-01
274071,Mingsen,Weiland,Staff,1995-10-12,1996-10-11
448900,Mart,Talmor,Senior Engineer,1999-05-11,2000-05-10
447966,Kamakshi,Hebert,Senior Staff,1997-01-17,1998-01-17
37592,Berni,Stranks,Technique Leader,1985-11-05,1986-11-05
205362,Masasuke,Makinen,Engineer,1992-07-02,1993-07-02
48882,Leen,Lamparter,Senior Staff,1993-06-07,1994-06-07
274271,Prodip,Ritcey,Senior Engineer,1986-09-10,1987-09-10
267227,Susuma,Tagansky,Engineer,1995-01-22,1996-01-22
20248,Vidar,Demri,Technique Leader,1999-12-31,2000-12-30
233247,Murthy,Angiulli,Senior Engineer,1986-08-02,1987-08-02
488693,Jiong,Zultner,Technique Leader,1993-03-10,1994-03-10
407522,Tommaso,Raczkowsky,Senior Engineer,1996-08-29,1997-08-29
219417,Subhrajyoti,Denna,Senior Engineer,1996-07-25,1997-07-25
214866,Gopalakrishnan,Angel,Assistant Engineer,1997-07-05,1998-07-05
287482,Shigeaki,Gihr,Engineer,1994-03-18,1995-03-18
55121,Toshiko,Alblas,Technique Leader,1995-07-20,1996-07-19
442898,Aksel,Gire,Technique Leader,1999-06-27,2000-06-26
78171,Teiji,Hinsberger,Engineer,1997-01-25,1998-01-25
231069,Trygve,Siksek,Assistant Engineer,1995-11-09,1996-11-08
74200,Holgard,Weiland,Staff,1991-09-24,1992-09-23
212093,Leni,Henders,Technique Leader,1993-11-19,1994-11-19
81995,Sreekrishna,Brender,Senior Engineer,1990-03-22,1991-03-22
251437,Shichao,Iwayama,Senior Engineer,1989-10-17,1990-10-17
38017,Ulf,Himler,Engineer,1994-01-02,1995-01-02
79895,Fei,Murtagh,Staff,1986-01-19,1987-01-19
36733,Uma,Reinhard,Senior Staff,1997-11-01,1998-11-01
78871,Conor,Ghandeharizadeh,Senior Staff,1985-05-25,1986-05-25
64828,Krister,Pappas,Senior Engineer,1999-09-30,2000-09-29
222878,Annemarie,Zallocco,Engineer,1990-05-28,1991-05-28
428160,Jamaludin,Kalorkoti,Staff,1993-07-14,1994-07-14
276868,Alois,Sanella,Senior Staff,1998-03-13,1999-03-13
478799,Shaw,Borovoy,Assistant Engineer,1991-05-11,1992-05-10
464526,Berna,Comellas,Senior Engineer,1995-09-07,1996-09-06
253707,Insup,Hainaut,Technique Leader,1998-02-11,1999-02-11
18810,Taiji,Jarecki,Senior Engineer,1991-06-27,1992-06-26
86422,Jaewon,Thummel,Assistant Engineer,1985-09-14,1986-09-14
86354,Ronghao,Segond,Staff,1993-09-13,1994-09-13
107828,Ramya,Walston,Senior Staff,1989-02-03,1990-02-03
285149,Nahum,Schahn,Assistant Engineer,1998-02-17,1999-02-17
478858,Hidekazu,Perna,Assistant Engineer,1999-11-08,2000-11-07
298479,Kamakshi,Badache,Assistant Engineer,1996-06-11,1997-06-11
215843,Pramod,Loncour,Engineer,1987-03-31,1988-03-30
235269,Keiichiro,Feldmann,Engineer,1997-12-20,1998-12-20
202826,Kerhong,Matzke,Senior Engineer,1986-11-14,1987-11-14
36521,Serif,Gladwell,Technique Leader,1987-03-06,1988-03-05
401278,Oguz,Schurmann,Assistant Engineer,1986-11-11,1987-11-11
72640,Honglan,Hutton,Senior Engineer,1993-10-04,1994-10-04
210449,Gino,Lagarias,Engineer,1997-06-22,1998-06-22
68648,Jaques,DiGiano,Technique Leader,1992-04-01,1993-04-01
261737,Mark,Lindqvist,Staff,1990-11-22,1991-11-22
467918,Tsuneo,Skrikant,Assistant Engineer,1997-10-21,1998-10-21
251233,Yucel,Bernini,Assistant Engineer,1993-02-19,1994-02-19
481764,Teiji,Marrakchi,Assistant Engineer,1986-08-26,1987-08-26
297232,Lokesh,Saoudi,Technique Leader,1999-05-25,2000-05-24
235368,Anneli,Joslin,Technique Leader,1987-04-12,1988-04-11
242314,Miyeon,Burnard,Senior Engineer,1985-02-07,1985-12-13
463472,Jaber,Sethi,Engineer,1995-06-06,1996-06-05
403010,Toshimitsu,Sluis,Staff,1985-02-18,1986-02-18
61873,Woody,Rusmann,Senior Engineer,1993-02-26,1994-02-26
231459,Nectarios,Pramanik,Technique Leader,1999-11-18,2000-11-17
265875,Fan,Marsiglia,Staff,1989-09-03,1990-09-03
406564,Parviz,Picco,Staff,1995-04-16,1996-04-15
84029,Babette,Eugenio,Engineer,1997-09-21,1998-09-21
77647,Niranjan,Schaaf,Technique Leader,1989-11-05,1990-11-05
430054,Erzsebet,Setiz,Senior Engineer,1993-06-10,1994-06-10
93549,Arie,Coullard,Senior Engineer,1991-04-15,1992-04-14
18583,Stafford,Honglei,Senior Engineer,1998-08-16,1999-08-16
208784,Pranjal,Juneja,Engineer,1985-03-21,1986-03-21
10476,Kokou,Iisaka,Senior Staff,1987-09-20,1988-09-19
83805,Manohar,Harllee,Assistant Engineer,1987-03-11,1988-03-10
455415,Weiye,Krohm,Engineer,1990-10-29,1991-10-29
71243,Kinh,Buchter,Engineer,1986-03-29,1987-03-29
222770,Kazuhiko,Kushner,Engineer,1995-08-01,1996-07-31
53924,Arnould,Gaughan,Engineer,1991-01-23,1992-01-23
475258,Fumiyo,Feinberg,Technique Leader,1987-11-22,1988-11-21
291368,Gita,Rodier,Assistant Engineer,1990-08-24,1991-08-24
91308,Remmert,Plumb,Assistant Engineer,1986-06-14,1987-06-14
221369,Abdulah,Pocchiola,Engineer,1996-08-28,1997-08-28
212154,Sailaja,Holburn,Assistant Engineer,1991-03-04,1992-03-03
436558,Subir,Greibach,Staff,1992-05-24,1993-05-24
212154,Sailaja,Holburn,Technique Leader,1991-03-04,1992-03-03
428160,Jamaludin,Kalorkoti,Senior Staff,1993-07-14,1994-07-14
226227,Herbert,Erva,Assistant Engineer,1986-09-06,1987-09-06
436915,Feixiong,Haraldson,Senior Engineer,1998-10-11,1999-10-11
432257,Kwangjo,Hiltgen,Engineer,1998-12-22,1999-12-22
452325,Taiji,Berstel,Senior Staff,1996-12-02,1997-12-02
18187,Denis,Falster,Engineer,1998-12-21,1999-06-03
99377,Carrsten,Francisci,Senior Staff,1991-06-16,1992-06-15
206836,Guadalupe,Pfau,Engineer,1993-03-22,1994-03-22
31568,Mark,Lalonde,Engineer,1996-11-24,1997-11-24
442700,Siddarth,Masada,Senior Staff,1997-08-11,1998-08-11
290467,Shaowen,Poulakidas,Senior Staff,1987-04-15,1988-04-14
98639,Florina,Assaf,Senior Staff,1996-05-18,1997-05-18
287323,Steve,Dengi,Senior Staff,1999-09-15,2000-09-14
51868,Remmert,Munke,Assistant Engineer,1991-09-22,1992-09-21
10410,Takahito,Gecsei,Senior Engineer,1993-10-16,1994-10-16
17988,Mabhin,Calkin,Assistant Engineer,1989-11-30,1990-11-30
81619,Gen,Aloisi,Senior Staff,1985-03-12,1986-03-12
445950,Ebru,Valtorta,Senior Engineer,1992-12-09,1993-12-09
22451,Jasminko,Bresenham,Senior Staff,1987-12-16,1988-12-15
428219,Ghassan,Androutsos,Technique Leader,1987-12-26,1988-12-25
468417,Kamakshi,Huhdanpaa,Senior Staff,1993-08-26,1994-08-26
266249,Sumant,Nishimukai,Senior Engineer,1991-03-28,1992-03-27
244873,Arunachalam,Oppitz,Senior Staff,1986-05-20,1987-05-20
17618,Teiji,Picco,Senior Staff,1992-09-17,1993-09-17
30182,Leon,Potthoff,Assistant Engineer,1985-12-08,1986-12-08
486068,Yefim,Bernardeschi,Assistant Engineer,1996-06-26,1997-06-26
432890,Nalini,Perly,Senior Engineer,1999-03-07,2000-03-06
488619,Georgy,Bennis,Senior Engineer,1998-04-11,1999-04-11
17799,Gro,Gini,Senior Staff,1997-09-28,1998-09-28
453154,Gao,Lally,Technique Leader,1996-03-01,1997-03-01
492217,Heekeun,Verhaegen,Staff,1991-09-28,1992-09-27
47016,Toong,Litecky,Engineer,1989-03-01,1990-03-01
55640,Adit,Syrotiuk,Staff,1993-07-16,1994-07-16
250411,Ranga,Sommen,Senior Staff,1989-01-20,1990-01-20
217272,Yuchang,Eldridge,Technique Leader,1986-08-01,1987-08-01
296610,Pranav,Berztiss,Senior Engineer,1990-10-06,1991-10-06
216375,Byong,Gustavson,Staff,1985-03-12,1986-03-12
91172,Kazuhisa,Melter,Senior Engineer,1987-07-16,1988-07-15
242081,Tomokazu,Pargas,Technique Leader,1996-11-15,1997-11-15
266249,Sumant,Nishimukai,Technique Leader,1991-03-28,1992-03-27
498337,Naraig,Docker,Engineer,1997-05-17,1998-05-17
96571,Kokou,Garrabrants,Senior Staff,1997-11-05,1998-11-05
254044,Gunilla,Brendel,Staff,1992-04-10,1993-04-10
49464,Siddarth,Cappelletti,Senior Engineer,1999-09-10,2000-09-09
404755,Manu,Junet,Technique Leader,1991-04-20,1992-04-19
66807,Aiman,Rosaz,Engineer,1990-05-22,1991-05-22
283041,Nathalie,Foote,Engineer,1991-07-20,1992-06-20
56209,Remzi,Douceur,Senior Staff,1992-12-01,1993-12-01
418689,Gino,Uehara,Assistant Engineer,1988-02-17,1989-02-16
406239,Marek,Tomescu,Senior Staff,1995-05-15,1996-05-14
239803,Oscal,Ernst,Staff,1992-05-19,1993-05-19
455814,Giao,DuCasse,Assistant Engineer,1991-07-19,1992-07-18
213447,Armond,Perly,Assistant Engineer,1989-09-14,1990-09-14
244714,Poorav,Clouatre,Senior Engineer,1996-05-06,1997-05-06
105731,Sachem,Cromarty,Engineer,1990-08-20,1991-08-20
286573,Nahum,Nishimukai,Engineer,1991-02-02,1992-02-02
285906,Arnould,Buescher,Senior Engineer,1998-03-26,1999-03-26
243018,Bowen,Deverell,Staff,1998-12-27,1999-12-27
444465,Prasadram,Bultermann,Technique Leader,1997-08-29,1998-08-29
457813,Foong,Gargeya,Assistant Engineer,1992-01-24,1993-01-23
60821,Moty,Mersereau,Engineer,1991-09-03,1992-09-02
82511,Uwe,Koblick,Engineer,1998-04-04,1999-04-04
82351,Stevo,Thambidurai,Technique Leader,1989-10-27,1990-10-27
469735,Arif,Stranks,Senior Engineer,1992-11-16,1993-11-16
442490,Navid,Luke,Senior Staff,1994-10-17,1995-10-17
52590,Jouni,Munoz,Assistant Engineer,1995-11-26,1996-11-25
408163,Irene,Sethi,Engineer,1996-09-06,1997-09-06
37592,Berni,Stranks,Senior Engineer,1985-11-05,1986-11-05
202403,Gully,Perko,Senior Engineer,1999-07-07,2000-07-06
432523,Takahiro,Maquelin,Senior Staff,1997-07-21,1998-07-21
430054,Erzsebet,Setiz,Assistant Engineer,1993-06-10,1994-06-10
75703,Kyoichi,Erman,Senior Staff,1996-07-25,1997-07-25
465062,Stafford,Gist,Engineer,1988-05-07,1989-05-07
91182,Lucien,Schwartzburd,Engineer,1988-08-25,1989-08-25
295268,Eben,Calkin,Senior Engineer,1996-12-19,1997-12-19
84494,Janalee,Loncour,Staff,1986-04-12,1987-04-12
423038,Takushi,Strehl,Senior Engineer,1988-10-04,1989-10-04
258028,Mountaz,Reinhart,Staff,2000-01-21,2001-01-20
102620,Adin,Templeman,Engineer,1997-12-10,1998-12-10
429231,Kazuyasu,Schmiedel,Engineer,1985-09-07,1986-09-07
292110,Menkae,Showalter,Assistant Engineer,1996-08-09,1997-08-09
275158,Satyanarayana,Brandsma,Senior Staff,1999-12-08,2000-12-07
469253,Baruch,Basawa,Senior Engineer,1993-09-17,1994-09-17
431657,Visit,Thiran,Assistant Engineer,1986-11-14,1987-11-14
426824,Gopalakrishnan,Mawatari,Technique Leader,1988-10-29,1989-10-29
424805,Jacqueline,Zallocco,Engineer,1987-12-17,1988-12-16
497340,Fayez,Keohane,Technique Leader,1990-09-19,1991-09-19
257469,Anyuan,Hanratty,Technique Leader,1988-01-06,1989-01-05
469527,Halsur,Ibel,Assistant Engineer,1998-03-05,1999-03-05
84451,Shiv,Aumann,Senior Engineer,1998-06-14,1999-06-14
84256,Denny,Cheshire,Technique Leader,1989-11-23,1990-11-23
39000,Martijn,Vendrig,Engineer,1997-03-03,1998-03-03
429381,Limsoon,Roohalamini,Engineer,1986-11-26,1987-11-26
418689,Gino,Uehara,Technique Leader,1988-02-17,1989-02-16
105589,Yechiam,Egerstedt,Senior Engineer,1995-12-31,1996-12-30
299718,Denny,Shobatake,Senior Engineer,1997-06-22,1998-06-22
475258,Fumiyo,Feinberg,Engineer,1987-11-22,1988-11-21
473940,Avishai,Majewski,Assistant Engineer,1998-01-10,1999-01-10
428294,Nimmagadda,Kusakari,Staff,1992-09-29,1993-09-29
93794,Rimli,Werthner,Technique Leader,1994-05-27,1995-05-27
426611,Serap,Bahi,Engineer,1986-05-15,1987-05-15
220699,Nahid,Gyimothy,Staff,1995-08-18,1996-08-17
278536,Munenori,Shobatake,Senior Staff,1992-01-10,1993-01-09
91308,Remmert,Plumb,Technique Leader,1986-06-14,1987-06-14
493048,Muzhong,Berztiss,Engineer,1995-01-23,1996-01-23
14127,Magdalena,Cannard,Assistant Engineer,1994-04-22,1995-04-22
462067,Sampalli,Francisci,Staff,1994-11-25,1995-11-25
51142,Rosine,Lakshmanan,Engineer,1986-01-31,1987-01-31
109620,Mani,Cannata,Engineer,1989-06-21,1990-06-21
222616,Badri,Schapire,Technique Leader,1998-01-19,1999-01-19
98288,Sumali,Huttel,Staff,1989-09-12,1990-09-12
90692,Rajmohan,DasSarma,Senior Engineer,1985-09-14,1986-09-14
90518,Fumiko,Chepyzhov,Senior Engineer,1988-01-28,1989-01-27
33722,Anwar,Collette,Assistant Engineer,1994-03-22,1995-03-22
271975,Yuchang,Busillo,Senior Engineer,1986-03-30,1987-03-30
56829,Nagui,Gruenwald,Senior Engineer,1995-12-24,1996-12-23
454994,Mohan,Picht,Senior Engineer,1991-02-24,1992-02-24
51060,Youngkon,Rohrbach,Technique Leader,1989-10-20,1990-10-20
451333,Radhika,Bonifati,Staff,1995-03-11,1996-03-10
101647,Mori,Homond,Assistant Engineer,1994-05-10,1995-05-10
405372,Masami,Merro,Assistant Engineer,1988-09-23,1989-09-23
494019,Morrie,Iisaku,Staff,1991-05-06,1992-05-05
449966,Mabry,Knightly,Senior Engineer,1994-01-04,1995-01-04
498456,Geraldo,Gerteisen,Engineer,1987-06-05,1988-06-04
204133,Susuma,Bergere,Staff,1996-02-25,1997-02-24
499194,Padma,Delgrange,Technique Leader,1998-01-02,1999-01-02
257469,Anyuan,Hanratty,Assistant Engineer,1988-01-06,1989-01-05
92443,Girolamo,Bellmore,Engineer,1996-12-04,1997-12-04
488095,Francoise,Hegner,Technique Leader,1997-12-23,1998-12-23
204471,Franziska,Maginnis,Senior Staff,1986-02-17,1987-02-17
455284,Luisa,Baig,Senior Engineer,1996-07-12,1997-07-12
20129,Rafael,Skafidas,Technique Leader,1991-03-28,1992-03-27
275444,Limsoon,Leppanen,Technique Leader,1993-01-21,1994-01-21
14551,Richard,Sinitsyn,Senior Staff,1993-06-27,1993-09-16
242081,Tomokazu,Pargas,Staff,1996-11-15,1997-11-15
298479,Kamakshi,Badache,Senior Staff,1996-06-11,1997-06-11
220699,Nahid,Gyimothy,Technique Leader,1995-08-18,1996-08-17
444487,Udi,Rullman,Engineer,1994-04-09,1995-04-09
417128,Valeska,Rosenbaum,Engineer,1994-05-18,1995-05-18
282343,Xinglin,Haldar,Senior Engineer,1988-07-20,1989-07-20
82511,Uwe,Koblick,Assistant Engineer,1998-04-04,1999-04-04
208639,Larisa,Lukaszewicz,Assistant Engineer,1989-10-10,1990-10-10
258376,Jaber,Falco,Engineer,1995-10-01,1995-10-11
221367,Saddek,Farris,Senior Engineer,1990-11-06,1991-11-06
480035,Sukumar,Georg,Staff,1990-03-27,1991-03-27
480035,Sukumar,Georg,Technique Leader,1990-03-27,1991-03-27
252241,Zito,Alvarado,Technique Leader,1986-07-07,1987-07-07
217286,Yannik,Spelt,Technique Leader,1992-09-22,1993-09-22
467176,Przemyslawa,Borovoy,Assistant Engineer,1993-06-18,1994-06-18
47708,Edwin,Haldar,Senior Staff,1995-07-12,1996-07-11
233114,Alselm,Gargeya,Engineer,1987-12-25,1988-12-24
34533,Erzsebet,Shigei,Senior Staff,1991-01-21,1992-01-21
262636,Tamiya,Reutenauer,Staff,1985-06-02,1986-06-02
16528,Gaurav,Swick,Senior Staff,1996-05-07,1997-05-07
96579,Mohan,Tasistro,Assistant Engineer,1996-02-10,1997-02-09
229981,Jamaludin,Fordan,Technique Leader,1992-02-06,1993-02-05
82351,Stevo,Thambidurai,Assistant Engineer,1989-10-27,1990-10-27
66757,Yonghong,Baig,Technique Leader,1999-04-10,2000-04-09
27378,Piyawadee,Leppanen,Senior Engineer,1999-02-25,2000-02-25
435042,Brigham,Borstler,Senior Staff,1995-10-09,1996-10-08
466367,Hiroyasu,Strandh,Technique Leader,1989-06-05,1990-06-05
295278,Val,Barvinok,Staff,1990-01-02,1991-01-02
216054,Sahrah,Angiulli,Senior Engineer,1986-07-31,1987-07-31
79640,Marl,Litzkow,Engineer,1991-10-12,1992-10-11
273286,Brigham,Asmuth,Engineer,1989-01-23,1990-01-23
287822,Mooi,Perfilyeva,Engineer,1998-05-11,1999-05-11
88958,Vojin,Coombs,Technique Leader,1995-07-23,1996-07-22
270821,Hatem,Bierbaum,Assistant Engineer,1999-09-07,2000-04-11
64632,Zsolt,Brender,Senior Staff,1996-02-21,1997-02-20
93040,Jaques,Kabayashi,Senior Staff,1992-03-13,1993-03-13
273286,Brigham,Asmuth,Senior Engineer,1989-01-23,1990-01-23
204246,Arve,Worfolk,Technique Leader,1985-04-01,1986-04-01
260501,Dzung,Pargas,Engineer,1990-05-17,1991-05-17
264626,Noritoshi,Bakhtari,Senior Engineer,1993-02-03,1994-02-03
241728,Limsoon,Boudaillier,Senior Engineer,1995-08-12,1996-08-11
286029,Jaques,Nanard,Staff,1996-07-16,1997-07-16
221699,Szabolcs,Georgatos,Senior Engineer,1999-08-16,2000-02-06
424714,Nathan,Vendrig,Technique Leader,1990-08-20,1991-08-20
95406,Alair,Lyonns,Staff,1997-07-12,1998-07-12
15050,Nikolaos,Kruskal,Senior Engineer,1990-12-17,1991-12-17
94761,Hitofumi,Zaccaria,Engineer,1988-11-22,1989-11-22
296687,Palash,Spieker,Senior Staff,1991-05-11,1992-05-10
280525,Kish,Herbst,Senior Staff,1996-08-18,1997-08-18
79606,Arnd,Peir,Senior Staff,1986-12-11,1987-12-11
94045,Gift,Brender,Technique Leader,1996-10-31,1997-10-31
90292,Koichi,Assaf,Assistant Engineer,1990-05-26,1991-05-26
39341,Mahmut,Lampe,Technique Leader,1985-05-11,1986-05-11
478218,Djenana,Erol,Assistant Engineer,1999-01-31,2000-01-31
468773,Baziley,Brookner,Staff,1993-09-22,1994-09-22
105356,Diederik,Matzov,Staff,1988-05-12,1989-05-12
42950,Shaleah,Eickenmeyer,Staff,1993-10-09,1994-10-09
66757,Yonghong,Baig,Senior Engineer,1999-04-10,2000-04-09
18583,Stafford,Honglei,Assistant Engineer,1998-08-16,1999-08-16
490568,Zita,Reistad,Assistant Engineer,1998-07-23,1999-07-23
415338,Shigeo,Emmart,Assistant Engineer,1995-12-24,1996-12-23
247612,Chiranjit,Constantine,Technique Leader,1997-05-25,1998-05-25
10476,Kokou,Iisaka,Staff,1987-09-20,1988-09-19
78106,Ashish,Ratnaker,Assistant Engineer,1986-11-10,1987-11-10
293280,Moti,Steenbeek,Senior Engineer,1987-01-22,1988-01-22
22451,Jasminko,Bresenham,Assistant Engineer,1987-12-16,1988-12-15
295476,Shawna,Chiodo,Assistant Engineer,1999-01-22,1999-04-05
40785,Youpyo,Castellani,Staff,1998-09-04,1999-09-04
435026,Shim,Versino,Engineer,1986-08-20,1987-08-20
221367,Saddek,Farris,Senior Staff,1990-11-06,1991-11-06
416492,Kannan,Meriste,Engineer,1992-08-12,1993-08-12
465409,Shahid,Varman,Senior Staff,1985-08-27,1986-08-27
201915,Sudharsan,DeMori,Assistant Engineer,1992-03-30,1993-03-30
419953,Ung,Orlowski,Engineer,1991-07-22,1992-07-21
212361,Claudi,Stanfel,Senior Engineer,1996-01-07,1997-01-06
253029,Thodoros,Thimonier,Technique Leader,1995-04-05,1996-04-03
423350,Heping,Monarch,Assistant Engineer,1988-04-15,1989-04-15
34936,Bokyung,Stamatiou,Technique Leader,1991-02-12,1992-02-12
207779,Chinya,Kamble,Senior Engineer,1992-05-31,1993-05-31
296062,Shaz,Driscoll,Senior Staff,1998-10-03,1999-10-03
487856,Jaewon,Mansanne,Senior Engineer,1999-05-22,2000-04-29
435602,Dietrich,Kranzdorf,Technique Leader,1992-10-04,1993-10-04
227476,Macha,Schnabel,Senior Engineer,1988-05-11,1989-05-11
205362,Masasuke,Makinen,Senior Staff,1992-07-02,1993-07-02
291612,Siamak,Gomatam,Technique Leader,1998-07-08,1999-07-08
291669,Faiza,Bach,Senior Engineer,1999-09-13,2000-09-12
90077,Vivian,Guerreiro,Staff,1991-07-08,1992-07-07
60845,Bedir,Siegrist,Staff,1997-05-13,1998-05-13
47702,Juyoung,Vieri,Senior Engineer,1991-08-12,1992-08-11
469269,Weiyi,Codenie,Technique Leader,1989-05-27,1990-05-27
44900,Mark,Schwaller,Senior Staff,1994-08-10,1995-08-10
430054,Erzsebet,Setiz,Senior Staff,1993-06-10,1994-06-10
492677,Goetz,McAffer,Senior Staff,1988-02-05,1989-02-04
284691,Theron,Ressouche,Technique Leader,1988-08-17,1989-08-17
277926,Shaunak,Solovay,Technique Leader,1992-12-26,1993-12-26
486955,Jaber,Feldmann,Senior Staff,1997-05-23,1998-05-23
492052,Udo,Ratnakar,Senior Engineer,1999-11-30,2000-11-29
286026,Utpal,Zaumen,Engineer,1991-02-25,1992-02-25
242867,Paddy,Nittel,Staff,1999-11-10,2000-04-14
426153,Shahaf,Luce,Senior Engineer,1999-04-06,2000-04-05
210292,Lihong,Zeilberger,Assistant Engineer,1996-04-28,1997-04-28
68416,Munenori,Debuse,Assistant Engineer,1990-11-08,1991-11-08
442002,Ravishankar,Baig,Staff,1992-03-17,1993-03-17
443632,Bernd,Conia,Engineer,1999-11-25,2000-11-24
432089,Irena,Gulla,Senior Staff,1989-12-30,1990-12-30
243018,Bowen,Deverell,Senior Engineer,1998-12-27,1999-12-27
262210,Chinho,Bottner,Assistant Engineer,1985-07-29,1986-07-29
422783,Jagoda,Uhrig,Senior Engineer,1995-09-01,1996-08-31
445152,Heping,Peac,Senior Engineer,1985-03-20,1986-03-20
404018,Valery,Babb,Senior Staff,1998-10-19,1999-10-19
426795,Huican,Lunn,Engineer,1986-07-23,1987-07-23
460691,Munehiko,Gihr,Senior Staff,1989-12-06,1990-12-06
415187,Juyoung,Peltason,Senior Staff,1998-09-01,1999-09-01
109652,Huan,Perko,Staff,1988-07-31,1989-07-31
408654,Yongqiao,Cochrane,Senior Engineer,1986-10-27,1987-10-27
282585,Zijian,Lammel,Senior Engineer,1996-07-01,1997-07-01
29679,Kolar,Steenbeek,Assistant Engineer,1986-10-18,1987-10-18
83805,Manohar,Harllee,Staff,1987-03-11,1988-03-10
30552,Yishai,Terlouw,Assistant Engineer,1986-09-19,1987-09-19
15376,Geoff,Soicher,Assistant Engineer,1988-08-14,1989-08-14
482885,Shaunak,Brizzi,Engineer,1988-09-02,1989-09-02
249969,Georgi,Luiz,Engineer,1991-06-10,1992-06-09
73743,Anneke,Bernardeschi,Senior Engineer,1999-11-01,2000-10-31
204117,Jessie,Nooteboom,Assistant Engineer,1999-08-13,2000-08-12
28974,Chenxi,Sundgren,Assistant Engineer,1986-09-02,1987-09-02
295857,Kankanahalli,Ciolek,Senior Engineer,1989-12-26,1990-12-26
85288,Younwoo,Luders,Engineer,1995-03-31,1996-03-30
292404,Hongzue,Zultner,Technique Leader,1990-02-22,1991-02-22
251341,Divier,Kumaresan,Technique Leader,1992-12-05,1993-12-05
249866,Steen,Gubsky,Engineer,1989-01-14,1990-01-14
40648,Wayne,Erev,Senior Engineer,1990-09-19,1991-09-19
79722,Make,Remmers,Senior Engineer,1997-08-07,1998-08-07
426795,Huican,Lunn,Senior Staff,1986-07-23,1987-07-23
425830,Guther,Conia,Assistant Engineer,1999-02-13,2000-02-13
240253,Shrikanth,Ramaiah,Assistant Engineer,1995-05-12,1996-05-11
480268,Gaurav,Cheshire,Engineer,1989-03-30,1990-03-30
241292,Uri,Lampe,Engineer,1987-10-17,1988-10-16
